K,rho,r_075,r_10,r_125
19,0.56,5.28403054645235,2.57504620638292,1.56823315314048
19,0.57,5.54203992992543,2.71624803717487,1.67930748200897
19,0.58,5.83539827868205,2.85807510867265,1.79052283557898
19,0.59,6.11969169534143,2.9939672800489,1.90297220565887
19,0.6,6.4135384104285,3.12871401750098,1.99913011509475
19,0.61,6.73939514771061,3.27105533986383,2.09737824502001
19,0.62,7.02371165311901,3.41910418586987,2.20438136841113
19,0.63,7.31471002717328,3.56628948004792,2.30737359237301
19,0.64,7.64327068973071,3.71437434809593,2.41209545758225
19,0.65,7.94647219691605,3.85488776802112,2.51999685865312
19,0.66,8.22028933952123,4.00483411580006,2.62453236314884
19,0.67,8.51922025962252,4.15116094430639,2.72403259789315
19,0.68,8.8145809758669,4.30458679134209,2.83032782685778
19,0.69,9.10390377912547,4.44741796275723,2.9357388675092
19,0.7,9.36916496744506,4.58917651852881,3.03685129036016
19,0.71,9.68934209327496,4.74157342995388,3.13937873340916
19,0.72,10.023114981933,4.90506068249001,3.24428435168985
19,0.73,10.3627193384686,5.05929418906755,3.35262825840333
19,0.74,10.6873470103287,5.22046584338447,3.46109204260829
19,0.75,11.0359714160567,5.40463092454558,3.55808514882175
19,0.76,11.3579901608459,5.56736158223469,3.66950436637043
19,0.77,11.6910163528595,5.72668341275172,3.76997326781958
19,0.78,12.0131647667347,5.88983718054905,3.880447350012
19,0.79,12.3753037092248,6.0599328979114,3.98905116659587
19,0.8,12.7539316693512,6.21987321072369,4.08803793430615
19,0.81,13.0938499064699,6.38175154469874,4.19076803255819
19,0.82,13.4705940851971,6.55681638261463,4.28956756036718
19,0.83,13.8377744249437,6.72908083141606,4.40901193492979
19,0.84,14.2576076085039,6.88657272305076,4.51269105185684
19,0.85,14.6189860264545,7.0436937956989,4.61594239304816
19,0.86,14.9838497714254,7.21564745517946,4.71450856886638
19,0.87,15.3974326554431,7.40633300493616,4.81914936678418
19,0.88,15.7922522435801,7.56705512006116,4.9243378648962
19,0.89,16.1567364849322,7.73200464360551,5.03846675876211
19,0.9,16.4814721298266,7.90468491969768,5.15013957131658
19,0.91,16.8176287365807,8.06866032147886,5.24731013595204
19,0.92,17.1810902460413,8.26385014760675,5.35282322740446
19,0.93,17.5287509099822,8.43297859926207,5.45164957131879
19,0.94,17.9357896642951,8.58394752462185,5.54307753799397
19,0.95,18.3115414672654,8.72677798348632,5.63688661707694
19,0.96,18.5636312985275,8.88882283308754,5.72595674666457
19,0.97,18.9616721964557,9.03933434582372,5.82400678954206
19,0.98,19.2191986042641,9.18949583148701,5.90908843664777
19,0.99,19.4889835293373,9.29289995431557,5.96906321982881
20,0,0,0,0
20,0.01,0,0,0
20,0.02,0,0,0
20,0.03,0,0,0
20,0.04,0,0,0
20,0.05,0,0,0
20,0.06,0,0,0
20,0.07,0,0,0
20,0.08,0,0,0
20,0.09,0,0,0
20,0.1,0,0,0
20,0.11,0,0,0
20,0.12,0,0,0
20,0.13,0,0,0
20,0.14,0,0,0
20,0.15,0,0,0
20,0.16,0,0,0
20,0.17,0,0,0
20,0.18,0,0,0
20,0.19,0,0,0
20,0.2,0,0,0
20,0.21,0,0,0
20,0.22,0,0,0
20,0.23,0,0,0
20,0.24,0,0,0
20,0.25,0,0,0
20,0.26,0,0,0
20,0.27,0,0,0
20,0.28,0,0,0
20,0.29,0,0,0
20,0.3,0,0,0
20,0.31,0,0,0
20,0.32,0,0,0
20,0.33,0,0,0
20,0.34,0,0,0
20,0.35,0,0,0
20,0.36,0,0,0
20,0.37,0,0,0
20,0.38,0,0,0
20,0.39,0,0,0
20,0.4,0,0,0
20,0.41,0,0,0
20,0.42,1.90910915095888,0,0
20,0.43,2.28152900336527,0,0
20,0.44,2.60636844325388,0,0
20,0.45,2.91464060954236,0,0
20,0.46,3.19541090187259,1.17211994868378,0
20,0.47,3.46053099132981,1.46953559060005,0
20,0.48,3.74132085958547,1.67734779426851,0
20,0.49,4.05240460856749,1.85810671346202,0
20,0.5,4.32823377340143,2.02629791643491,1.12734469154621
20,0.51,4.60262894748871,2.20445875714761,1.27626822576711
20,0.52,4.89954248489695,2.36032623953259,1.4168431830587
20,0.53,5.18303756971224,2.51071161582139,1.54697604313044
20,0.54,5.47651012867637,2.66169868898127,1.66943015731848
20,0.55,5.76433491778301,2.81662621362304,1.78443489250873
20,0.56,6.06984703426128,2.96746681718961,1.90142831520442
20,0.57,6.38779059499992,3.12062353577608,2.01100230007652
20,0.58,6.70290422971572,3.26958821488861,2.11918955358713
20,0.59,7.00617036640787,3.42162216281045,2.22396764211478
20,0.6,7.31388708521107,3.57542243786117,2.33767006927623
20,0.61,7.68263856692861,3.73839003147071,2.45490998114412
20,0.62,7.9689424645035,3.8972492380989,2.55987084406817
20,0.63,8.28726181197863,4.06404577260373,2.67124790140737
20,0.64,8.5713787783609,4.22824695214847,2.78466033572636
20,0.65,8.88795495281825,4.39295521533655,2.88756709724984
20,0.66,9.21816392115696,4.55033484332096,3.0040661240006
20,0.67,9.54346904771728,4.71885026622864,3.1149805729012
20,0.68,9.87089866928862,4.8858550985822,3.22573397241986
20,0.69,10.2198630351754,5.04428029144249,3.33922321537251
20,0.7,10.5631492279835,5.2248044529915,3.44680901641601
20,0.71,10.8980252880787,5.39227551148299,3.55997783261245
20,0.72,11.2257895999086,5.57697211815075,3.67105229322338
20,0.73,11.5478975306776,5.75357070077713,3.78544868654175
20,0.74,11.9579606914903,5.92729127839937,3.89385641198118
20,0.75,12.3381767678214,6.09627888473984,4.00053649729827
20,0.76,12.7287157758383,6.27996392121927,4.11736303252314
20,0.77,13.089173516978,6.46027568274372,4.2262677717208
20,0.78,13.4566830013412,6.66055435296137,4.33797663718475
20,0.79,13.8730491459984,6.84786399556162,4.44995993086232
20,0.8,14.2718469229819,7.04095556459235,4.56210641429915
20,0.81,14.6566992967484,7.23659808947536,4.67824214005344
20,0.82,15.0388141602358,7.41787741429459,4.79976490130334
20,0.83,15.498994782645,7.5857015909754,4.92815261812892
20,0.84,15.9004014536606,7.76528225132694,5.04704997008233
20,0.85,16.3212051433911,7.93767079216298,5.16147167219295
20,0.86,16.7438780088248,8.13431990530133,5.28524404524595
20,0.87,17.1213109752039,8.32545159749681,5.39850754010875
20,0.88,17.4856658555883,8.51789957022605,5.51375875864269
20,0.89,17.9265371745978,8.68382887771571,5.62500847914603
20,0.9,18.3466402138104,8.88911382710131,5.73935012681346
20,0.91,18.7992147992628,9.05375019482265,5.86117847830874
20,0.92,19.1688454211013,9.22553805827975,5.97978406765975
20,0.93,19.535689740206,9.4196473346924,6.10856663284529
20,0.94,19.9522081137122,9.6030714910751,6.22392804758741
20,0.95,20.3503528445383,9.77849924316004,6.33733355610964
20,0.96,20.6959513115758,9.9821266871287,6.46681676502391
20,0.97,21.1292633618846,10.1442611810512,6.55621950299303
20,0.98,21.5118051685991,10.2898017183501,6.6546483459407
20,0.99,21.8791535736224,10.4521291762894,6.72881831203084
21,0,0,0,0
21,0.01,0,0,0
21,0.02,0,0,0
21,0.03,0,0,0
21,0.04,0,0,0
21,0.05,0,0,0
21,0.06,0,0,0
21,0.07,0,0,0
21,0.08,0,0,0
21,0.09,0,0,0
21,0.1,0,0,0
21,0.11,0,0,0
21,0.12,0,0,0
21,0.13,0,0,0
21,0.14,0,0,0
21,0.15,0,0,0
21,0.16,0,0,0
21,0.17,0,0,0
21,0.18,0,0,0
21,0.19,0,0,0
21,0.2,0,0,0
21,0.21,0,0,0
21,0.22,0,0,0
21,0.23,0,0,0
21,0.24,0,0,0
21,0.25,0,0,0
21,0.26,0,0,0
21,0.27,0,0,0
21,0.28,0,0,0
21,0.29,0,0,0
21,0.3,0,0,0
21,0.31,0,0,0
21,0.32,0,0,0
21,0.33,0,0,0
21,0.34,0,0,0
21,0.35,0,0,0
21,0.36,0,0,0
21,0.37,0,0,0
21,0.38,0,0,0
21,0.39,0,0,0
21,0.4,1.76029018212944,0,0
21,0.41,2.18935827789242,0,0
21,0.42,2.54478725673529,0,0
21,0.43,2.86896115187696,0,0
21,0.44,3.15789399317394,0,0
21,0.45,3.44592697160278,1.44291123612531,0
21,0.46,3.72350607333013,1.68424115491425,0
21,0.47,4.00992339256296,1.85835029312935,0
21,0.48,4.30413465609737,2.04150691552315,1.14515312420073
21,0.49,4.59554706009069,2.20866063177816,1.30259316966269
21,0.5,4.91068389474647,2.37953906605212,1.45801525979952
21,0.51,5.22748638701813,2.53679828128484,1.59091975848604
21,0.52,5.52843325373082,2.68458975787336,1.71221984329787
21,0.53,5.80231569614002,2.83869538012043,1.8353269817558
21,0.54,6.11131923088192,2.99711672034689,1.95223442695259
21,0.55,6.42697319472496,3.17185714740623,2.07263900339057
21,0.56,6.72629709441657,3.34616234096865,2.19268114815564
21,0.57,7.0537426936559,3.51498353517812,2.30493705663324
21,0.58,7.39017096743882,3.67702528218411,2.42730498480038
21,0.59,7.7388279953564,3.84962994617902,2.54374085212451
21,0.6,8.04956799079187,4.01413867243502,2.65974119448158
21,0.61,8.38598637651176,4.18555608234024,2.77916595538378
21,0.62,8.74583909107754,4.3569257092178,2.88813709161447
21,0.63,9.072720041734,4.53758033274026,3.00416196924074
21,0.64,9.4610880714292,4.71165125190063,3.12171784179525
21,0.65,9.81702753446536,4.8974423665304,3.23066482441093
21,0.66,10.2067839478475,5.06674273164592,3.35045698067417
21,0.67,10.5850992974156,5.25413854411668,3.45973741461096
21,0.68,10.9408258088899,5.43467583088886,3.57568620390351
21,0.69,11.3046864870404,5.6159836954863,3.69638042067456
21,0.7,11.6643857945877,5.80352918759673,3.81635873009893
21,0.71,12.0570765038151,5.97292399298169,3.92741621307256
21,0.72,12.4478668396734,6.15817939321807,4.05320356488042
21,0.73,12.8232535140861,6.34054983684395,4.17669768823008
21,0.74,13.2151845781842,6.52424381655664,4.29879620203366
21,0.75,13.6129364697124,6.71377535775416,4.4217189410679
21,0.76,14.0005283563161,6.90297688327561,4.54911156738784
21,0.77,14.4834683856486,7.08686952693581,4.67852269478242
21,0.78,14.932098817646,7.28445038382771,4.80732057001719
21,0.79,15.332353224936,7.48797316178417,4.94848799410227
21,0.8,15.7398617167578,7.71090016021936,5.07707159667192
21,0.81,16.1767222549755,7.91151145957449,5.20454129823812
21,0.82,16.6040292354606,8.12302814057231,5.33484887084007
21,0.83,17.0664872249359,8.3090689629755,5.47919223535187
21,0.84,17.4781747817493,8.52854750336621,5.60962404734586
21,0.85,17.9559849886446,8.75038439805416,5.72395524388868
21,0.86,18.4286368897939,8.95988732360305,5.85787246516047
21,0.87,18.9248231143421,9.18399093625563,5.98688046422818
21,0.88,19.3774827857133,9.37445744163651,6.12558790714014
21,0.89,19.7599508966419,9.57136527961795,6.26052342565199
21,0.9,20.1936397697402,9.77657963504069,6.39438672519073
21,0.91,20.5876740617886,9.97653573169855,6.53309889916674
21,0.92,21.0529535288143,10.170657772617,6.66234501268955
21,0.93,21.5540645158868,10.3878856030779,6.79094705400659
21,0.94,21.9699158143479,10.5903760049527,6.91353269184832
21,0.95,22.3926126391606,10.7928693049063,7.04056129044575
21,0.96,22.8056188588769,11.0225490494246,7.16449909272607
21,0.97,23.2142238434959,11.2346615866857,7.28009525332223
21,0.98,23.575924579473,11.4283477149482,7.36015425217992
21,0.99,23.8911911688124,11.6147238140757,7.4334256111982
22,0,0,0,0
22,0.01,0,0,0
22,0.02,0,0,0
22,0.03,0,0,0
22,0.04,0,0,0
22,0.05,0,0,0
22,0.06,0,0,0
22,0.07,0,0,0
22,0.08,0,0,0
22,0.09,0,0,0
22,0.1,0,0,0
22,0.11,0,0,0
22,0.12,0,0,0
22,0.13,0,0,0
22,0.14,0,0,0
22,0.15,0,0,0
22,0.16,0,0,0
22,0.17,0,0,0
22,0.18,0,0,0
22,0.19,0,0,0
22,0.2,0,0,0
22,0.21,0,0,0
22,0.22,0,0,0
22,0.23,0,0,0
22,0.24,0,0,0
22,0.25,0,0,0
22,0.26,0,0,0
22,0.27,0,0,0
22,0.28,0,0,0
22,0.29,0,0,0
22,0.3,0,0,0
22,0.31,0,0,0
22,0.32,0,0,0
22,0.33,0,0,0
22,0.34,0,0,0
22,0.35,0,0,0
22,0.36,0,0,0
22,0.37,0,0,0
22,0.38,0,0,0
22,0.39,2.02326981617652,0,0
22,0.4,2.37189734691058,0,0
22,0.41,2.6882798314947,0,0
22,0.42,3.0593812794208,0,0
22,0.43,3.35117050519026,1.35817679707823,0
22,0.44,3.665202303204,1.62914214364068,0
22,0.45,3.96458009453526,1.82629195117696,0
22,0.46,4.26922627189694,2.00786710147511,1.12407732481814
22,0.47,4.57048632600731,2.18056931652741,1.29697332367238
22,0.48,4.87556428384468,2.36766076494039,1.45793166689413
22,0.49,5.19583591511582,2.53832521669287,1.59843392209686
22,0.5,5.50408067007865,2.70740078225002,1.72272688455726
22,0.51,5.83954848294114,2.88235813641136,1.84871463324115
22,0.52,6.14930478134819,3.04012196043038,1.97521330561627
22,0.53,6.45139434706608,3.21292787262533,2.10118397442553
22,0.54,6.8049877576371,3.38811784950157,2.22112269788102
22,0.55,7.13602742408232,3.56107494083734,2.34247638566101
22,0.56,7.47458570305396,3.73602797611838,2.46679796013663
22,0.57,7.81408053825694,3.90395312423096,2.59281373220561
22,0.58,8.17694334895459,4.08796643359032,2.71237511702159
22,0.59,8.52202175022892,4.26739565498014,2.83291605958171
22,0.6,8.89402989165862,4.45304105500293,2.95676173728125
22,0.61,9.26242269628914,4.63536858777781,3.08100073893913
22,0.62,9.64260811353861,4.838320138995,3.20335198967639
22,0.63,10.0403438488795,5.0126016662552,3.32822447361207
22,0.64,10.3618476585748,5.19321566491752,3.45652211628644
22,0.65,10.7289438630142,5.37504112771384,3.58407139829113
22,0.66,11.1067011721755,5.5431290423045,3.70523550724101
22,0.67,11.5372020114203,5.72650955955808,3.83126044908671
22,0.68,11.9315222626353,5.91890088706316,3.95229341678168
22,0.69,12.3078628264707,6.11633458883718,4.07347445623556
22,0.7,12.7364764419258,6.31741197022549,4.2119360357089
22,0.71,13.1404477978071,6.51619259520747,4.35327061008778
22,0.72,13.5181162278466,6.72284259333123,4.48421889333591
22,0.73,13.9364353918058,6.93450730947239,4.61868175349522
22,0.74,14.3768262001136,7.16838252865876,4.76417930685667
22,0.75,14.8766383835611,7.38256618733252,4.88686595304386
22,0.76,15.3919693269376,7.59031918774099,5.02412011888487
22,0.77,15.7691467796544,7.80423582945709,5.16080547029188
22,0.78,16.2343521255144,8.04773922479529,5.29008748331805
22,0.79,16.6840580509394,8.24758441017917,5.43042547012422
22,0.8,17.1369804278544,8.49428131882545,5.57258966077834
22,0.81,17.6204739061003,8.70260577657316,5.71094100868339
22,0.82,18.1050039069343,8.90251492785167,5.85224745445409
22,0.83,18.5902296046555,9.11318029585446,6.00943548790688
22,0.84,19.0392305636643,9.34210833162127,6.15972298143671
22,0.85,19.542805319571,9.56596065611161,6.30263839636156
22,0.86,19.9928482912916,9.77688144922207,6.44371292174309
22,0.87,20.4601846025407,9.97606700072541,6.58119370429051
22,0.88,20.9231063731247,10.2066686246388,6.72552597099846
22,0.89,21.375483356441,10.4464623197847,6.86121737164441
22,0.9,21.8782359600848,10.6700981603659,7.00032187836095
22,0.91,22.3246629543792,10.9062688243159,7.1458853981344
22,0.92,22.7667767541057,11.1270221863734,7.28171127743861
22,0.93,23.3545343201223,11.3595899927399,7.42985603465133
22,0.94,23.8628776562892,11.5832601484801,7.56550407993724
22,0.95,24.3321461581099,11.7906075418663,7.70912105595171
22,0.96,24.8219974386848,12.0213861067604,7.84638167100919
22,0.97,25.2811536647623,12.248709093744,7.95655436248163
22,0.98,25.641084823151,12.472163974322,8.07973631728095
22,0.99,26.1688051716548,12.6456023077876,8.16552156287163
23,0,0,0,0
23,0.01,0,0,0
23,0.02,0,0,0
23,0.03,0,0,0
23,0.04,0,0,0
23,0.05,0,0,0
23,0.06,0,0,0
23,0.07,0,0,0
23,0.08,0,0,0
23,0.09,0,0,0
23,0.1,0,0,0
23,0.11,0,0,0
23,0.12,0,0,0
23,0.13,0,0,0
23,0.14,0,0,0
23,0.15,0,0,0
23,0.16,0,0,0
23,0.17,0,0,0
23,0.18,0,0,0
23,0.19,0,0,0
23,0.2,0,0,0
23,0.21,0,0,0
23,0.22,0,0,0
23,0.23,0,0,0
23,0.24,0,0,0
23,0.25,0,0,0
23,0.26,0,0,0
23,0.27,0,0,0
23,0.28,0,0,0
23,0.29,0,0,0
23,0.3,0,0,0
23,0.31,0,0,0
23,0.32,0,0,0
23,0.33,0,0,0
23,0.34,0,0,0
23,0.35,0,0,0
23,0.36,0,0,0
23,0.37,1.69520066679923,0,0
23,0.38,2.15389179046309,0,0
23,0.39,2.49171083749726,0,0
23,0.4,2.8782107910689,0,0
23,0.41,3.19460021123228,1.16595415318165,0
23,0.42,3.50653138142581,1.52278324950817,0
23,0.43,3.82393940710047,1.75186736258518,0
23,0.44,4.14599108578434,1.94544378270828,0
23,0.45,4.48925327606019,2.14071607507732,1.24729914877375
23,0.46,4.8247589035744,2.3129280981019,1.41467312758718
23,0.47,5.14772494868646,2.4880479410095,1.56428800427572
23,0.48,5.4788531718761,2.66082590920745,1.69338073145761
23,0.49,5.80303283533797,2.84622826729217,1.82020467096866
23,0.5,6.1372342251129,3.02102051574126,1.95378258805839
23,0.51,6.43916508289834,3.19319009998876,2.08811481068666
23,0.52,6.77855740668838,3.37550399252924,2.21548854216165
23,0.53,7.13562122992891,3.55257008827831,2.34394472675239
23,0.54,7.45742479728663,3.73108959256888,2.46863949391837
23,0.55,7.83284486245272,3.92413196536028,2.59523672360399
23,0.56,8.16396099061663,4.11950712399859,2.72485355329607
23,0.57,8.51759957271796,4.30561881154655,2.85801983541684
23,0.58,8.90492771148803,4.50515773624929,2.98743507020646
23,0.59,9.27585398172873,4.71170319058656,3.12313811989044
23,0.6,9.65155234578464,4.90592799863408,3.26150372520156
23,0.61,10.0516373966846,5.10007333492357,3.38875086513779
23,0.62,10.4660710625602,5.28994965441708,3.52148081874848
23,0.63,10.8706341880752,5.48401382624964,3.65063879505262
23,0.64,11.2679748714836,5.69550736950532,3.78716642258078
23,0.65,11.6591204972195,5.90629173252977,3.92277551020082
23,0.66,12.0852404878756,6.11183210359667,4.05276313038458
23,0.67,12.5275193715726,6.32139784647865,4.18994884780393
23,0.68,12.9323816246426,6.52775825677889,4.32659880776039
23,0.69,13.358611673427,6.73341036152457,4.46363977942461
23,0.7,13.796192341067,6.95899500113376,4.61160285047365
23,0.71,14.2781083662678,7.17647031460023,4.74670760542575
23,0.72,14.7639809001131,7.38825023438281,4.88285231589574
23,0.73,15.2739305650422,7.60327049480031,5.0350085437854
23,0.74,15.7602726742863,7.84389548526016,5.18598834340635
23,0.75,16.2565006600741,8.05262575440748,5.32383667942558
23,0.76,16.7126498972498,8.28058004417673,5.47021817215682
23,0.77,17.2013935828539,8.5184154404636,5.62810717915713
23,0.78,17.6772529826448,8.73572714119478,5.77468993643323
23,0.79,18.1716267850837,8.95387281271371,5.92176298476805
23,0.8,18.6370331594159,9.18147029035868,6.07484315332907
23,0.81,19.1358236168202,9.39922147726506,6.22834629713528
23,0.82,19.6612729772224,9.63891527772323,6.38939652360772
23,0.83,20.2062421282982,9.84659705920966,6.54051911702927
23,0.84,20.7151455863016,10.0872471817084,6.69456306146615
23,0.85,21.186164740809,10.345159469176,6.8454545705012
23,0.86,21.6885200614632,10.5923733223849,7.00668612679399
23,0.87,22.1704964422906,10.8474179838791,7.1629884720427
23,0.88,22.6924493678709,11.0889501684774,7.32026257406632
23,0.89,23.2242615587723,11.3220972125392,7.48310850761752
23,0.9,23.7256972075474,11.5502473379503,7.65471986045204
23,0.91,24.3196252442314,11.7929907973908,7.82046314789177
23,0.92,24.8503739529365,12.0117908335766,7.96328658342383
23,0.93,25.3860113275266,12.2813321743425,8.1286708488624
23,0.94,25.8836912221531,12.529910899971,8.29828813495289
23,0.95,26.3559215632749,12.7936526635882,8.44591870998964
23,0.96,26.8486757270097,13.02699758605,8.57660655454458
23,0.97,27.3221081756661,13.233065001718,8.7157256226598
23,0.98,27.8871503946474,13.4583449976618,8.83178139967758
23,0.99,28.400485967319,13.7045551049697,8.93753511260454
24,0,0,0,0
24,0.01,0,0,0
24,0.02,0,0,0
24,0.03,0,0,0
24,0.04,0,0,0
24,0.05,0,0,0
24,0.06,0,0,0
24,0.07,0,0,0
24,0.08,0,0,0
24,0.09,0,0,0
24,0.1,0,0,0
24,0.11,0,0,0
24,0.12,0,0,0
24,0.13,0,0,0
24,0.14,0,0,0
24,0.15,0,0,0
24,0.16,0,0,0
24,0.17,0,0,0
24,0.18,0,0,0
24,0.19,0,0,0
24,0.2,0,0,0
24,0.21,0,0,0
24,0.22,0,0,0
24,0.23,0,0,0
24,0.24,0,0,0
24,0.25,0,0,0
24,0.26,0,0,0
24,0.27,0,0,0
24,0.28,0,0,0
24,0.29,0,0,0
24,0.3,0,0,0
24,0.31,0,0,0
24,0.32,0,0,0
24,0.33,0,0,0
24,0.34,0,0,0
24,0.35,0,0,0
24,0.36,1.86560084738756,0,0
24,0.37,2.28548907645063,0,0
24,0.38,2.63890694040373,0,0
24,0.39,2.99369038084365,0,0
24,0.4,3.32274654840583,1.35412896218818,0
24,0.41,3.69547412116657,1.6326296627338,0
24,0.42,3.99471399788764,1.84628280310142,0
24,0.43,4.3530385606235,2.04814154558751,1.16032552499728
24,0.44,4.67227422836676,2.25015233884708,1.35596072062381
24,0.45,5.00397682741152,2.43684462419988,1.51330198324983
24,0.46,5.35636884151076,2.62403853488302,1.65485229370089
24,0.47,5.73144552977854,2.79789806531038,1.79272979970281
24,0.48,6.03348273985382,2.97279479502445,1.93312368377514
24,0.49,6.36393281749411,3.15187424946906,2.06444429022424
24,0.5,6.72737456915693,3.34364968883915,2.19938814398843
24,0.51,7.04915226611016,3.5267675056088,2.3262447646918
24,0.52,7.41087772916906,3.72091783227097,2.45338862723217
24,0.53,7.77386727774443,3.91424058626776,2.58292307813942
24,0.54,8.16405024227772,4.11114260770638,2.71990723809429
24,0.55,8.56827924178482,4.29824385860559,2.86033210661957
24,0.56,8.94534202780849,4.50874340839917,2.99438063861161
24,0.57,9.33820211552186,4.698113384349,3.12967258788462
24,0.58,9.71607498483404,4.90424937234298,3.27134670734877
24,0.59,10.1322814763063,5.11229523073431,3.40722695519785
24,0.6,10.532577616632,5.32567669468918,3.55001529733652
24,0.61,10.9523438513759,5.52654105726463,3.68391925911754
24,0.62,11.3903664991144,5.7539950893164,3.82533745863181
24,0.63,11.8510856582015,5.96822208158385,3.96719690483952
24,0.64,12.2839919819092,6.1761372768873,4.12108686406417
24,0.65,12.7391303608258,6.4006461577847,4.26665005756687
24,0.66,13.2357673493397,6.62264581698998,4.41205137717517
24,0.67,13.6732581360634,6.83302058337842,4.55934888924105
24,0.68,14.1435777340115,7.06027131399548,4.70961942432311
24,0.69,14.611220332427,7.28861988697126,4.86283659212418
24,0.7,15.0954108108766,7.51329391368065,5.01897279966186
24,0.71,15.578624059328,7.74472425434636,5.16679819430909
24,0.72,16.0877117521236,7.96883092538285,5.31707097571903
24,0.73,16.542451865447,8.20427737015341,5.46976024602735
24,0.74,17.0809511434702,8.45631367921228,5.61959419672924
24,0.75,17.5777765081803,8.71725872302727,5.78625102193325
24,0.76,18.0790726161672,8.96201256952341,5.95688919614315
24,0.77,18.6314545927513,9.18958906283748,6.11499832337066
24,0.78,19.1518297231532,9.43373995970865,6.27240584069011
24,0.79,19.6890916229224,9.70029828998939,6.43887309449781
24,0.8,20.1664370953457,9.95609498849644,6.59161674830113
24,0.81,20.7373766735052,10.2203841187322,6.75911095065347
24,0.82,21.2416457911187,10.4767656322514,6.92111053162492
24,0.83,21.8019444111049,10.7358798076518,7.0877476777047
24,0.84,22.365912641848,10.9995151870419,7.25297508050091
24,0.85,22.8948233021014,11.2504171979685,7.41657954500777
24,0.86,23.434213772584,11.4975645150053,7.59239416406832
24,0.87,23.9840699928502,11.7562656395464,7.75223718318824
24,0.88,24.5614257179158,12.03661585924,7.92574330995906
24,0.89,25.1062791917939,12.315039362274,8.09700026517282
24,0.9,25.6810740347733,12.5525289533941,8.26896148452528
24,0.91,26.2096156723067,12.802778809009,8.44966937399741
24,0.92,26.7939402539418,13.0740823485517,8.61220900081266
24,0.93,27.3898837126963,13.3141615236517,8.78100155066828
24,0.94,27.9997665596495,13.5806327209912,8.94024909836955
24,0.95,28.5917026242445,13.8583645868373,9.11139390705006
24,0.96,29.0415678544359,14.0943083283716,9.27611431671826
24,0.97,29.5991097034174,14.3393662808168,9.42164260694786
24,0.98,30.0420896013104,14.6001002603018,9.57038942584138
24,0.99,30.4682029174808,14.8447968123782,9.68210814413895
25,0,0,0,0
25,0.01,0,0,0
25,0.02,0,0,0
25,0.03,0,0,0
25,0.04,0,0,0
25,0.05,0,0,0
25,0.06,0,0,0
25,0.07,0,0,0
25,0.08,0,0,0
25,0.09,0,0,0
25,0.1,0,0,0
25,0.11,0,0,0
25,0.12,0,0,0
25,0.13,0,0,0
25,0.14,0,0,0
25,0.15,0,0,0
25,0.16,0,0,0
25,0.17,0,0,0
25,0.18,0,0,0
25,0.19,0,0,0
25,0.2,0,0,0
25,0.21,0,0,0
25,0.22,0,0,0
25,0.23,0,0,0
25,0.24,0,0,0
25,0.25,0,0,0
25,0.26,0,0,0
25,0.27,0,0,0
25,0.28,0,0,0
25,0.29,0,0,0
25,0.3,0,0,0
25,0.31,0,0,0
25,0.32,0,0,0
25,0.33,0,0,0
25,0.34,0,0,0
25,0.35,1.92548344278538,0,0
25,0.36,2.32788118295133,0,0
25,0.37,2.70754096546394,0,0
25,0.38,3.08277716790058,0,0
25,0.39,3.40010332886624,1.44984017705082,0
25,0.4,3.78103212994928,1.68133209827646,0
25,0.41,4.12786022428722,1.88563719056832,0
25,0.42,4.41890569590689,2.09380239820699,1.24245129112614
25,0.43,4.76880053974973,2.31045126193323,1.41399101970376
25,0.44,5.10809783691118,2.49862219009711,1.57131106573695
25,0.45,5.47438985628821,2.68769693572801,1.72109934688116
25,0.46,5.83500234935389,2.88163487699971,1.85960370410821
25,0.47,6.15998871558067,3.08589984336781,2.00105305987289
25,0.48,6.52392866106328,3.26770396607905,2.14073014239161
25,0.49,6.89890488455961,3.46292602468713,2.26972569795165
25,0.5,7.26028008644986,3.67410850750576,2.40911307469645
25,0.51,7.63236525506898,3.87238878158841,2.55407883032273
25,0.52,8.03646473937458,4.06052140690077,2.68721761605767
25,0.53,8.41481867861472,4.26949199650174,2.83015858464306
25,0.54,8.84317096086911,4.47780805910339,2.96746712283219
25,0.55,9.25202199090025,4.69371994442795,3.10647653135745
25,0.56,9.71517590361018,4.90805738461068,3.24680578216211
25,0.57,10.1264485229758,5.11300798587952,3.38808516093256
25,0.58,10.5381404301182,5.31829893165465,3.529009028941
25,0.59,10.9550834310161,5.53225908345116,3.66720547345567
25,0.6,11.3973956633432,5.74367284904885,3.81508289906664
25,0.61,11.8415082742885,5.97152332568717,3.96489100765927
25,0.62,12.2579784180865,6.18728405309623,4.11014813430661
25,0.63,12.750868556635,6.42788801559996,4.25238303423867
25,0.64,13.235913478276,6.6723943565101,4.41200338529053
25,0.65,13.7324908732001,6.90790076418867,4.57310244317213
25,0.66,14.1842933003119,7.14220803469952,4.72630918568106
25,0.67,14.7350162674108,7.38233085239017,4.88142846287671
25,0.68,15.2228373323717,7.61780258390532,5.04673699846594
25,0.69,15.7650699449734,7.86952330687421,5.21043670665363
25,0.7,16.2563443297933,8.1194270403729,5.36848475203893
25,0.71,16.7392188929001,8.37032076166022,5.5342971180263
25,0.72,17.2499386191316,8.59945216246831,5.70038492018359
25,0.73,17.7823804333658,8.84481825028268,5.86920290618937
25,0.74,18.3610898959045,9.10533566488914,6.03804845959864
